claim_id,agent_action,agent_confidence,agent_reasoning,risk_score,requires_human_review,sla_hours,investigation_depth,fraud_probability,expected_fraud_loss,explanation_summary,anomalies
405533,deny,1.0,Fraud probability 100.0% exceeds auto-deny threshold.,100,True,72,,1.0,42944.0,Claim 405533 denied with 100% confidence. Risk score: 100/100.,Claim-to-premium ratio extremely high (>20x)
667021,approve,1.0,Selected approve based on expected value $100.0. Prevents estimated $0 in fraud losses at cost of $0.,10,False,24,,0.0,0.0,Claim 667021 approved with 100% confidence. Risk score: 10/100.,Claim-to-premium ratio extremely high (>20x)
511621,deny,1.0,Fraud probability 100.0% exceeds auto-deny threshold.,100,True,72,,1.0,55280.0,Claim 511621 denied with 100% confidence. Risk score: 100/100.,Claim-to-premium ratio extremely high (>20x)
476923,deny,1.0,Fraud probability 100.0% exceeds auto-deny threshold.,100,True,72,,1.0,63800.0,Claim 476923 denied with 100% confidence. Risk score: 100/100.,Claim-to-premium ratio extremely high (>20x)
735822,deny,1.0,Fraud probability 100.0% exceeds auto-deny threshold.,100,True,72,,1.0,42880.0,Claim 735822 denied with 100% confidence. Risk score: 100/100.,Claim-to-premium ratio extremely high (>20x)
492745,deny,1.0,Fraud probability 100.0% exceeds auto-deny threshold.,100,True,72,,1.0,61248.0,Claim 492745 denied with 100% confidence. Risk score: 100/100.,Claim-to-premium ratio extremely high (>20x)
130930,approve,1.0,Selected approve based on expected value $100.0. Prevents estimated $0 in fraud losses at cost of $0.,10,False,24,,0.0,0.0,Claim 130930 approved with 100% confidence. Risk score: 10/100.,Claim-to-premium ratio extremely high (>20x)
261119,deny,1.0,Fraud probability 100.0% exceeds auto-deny threshold.,100,True,72,,1.0,62920.0,Claim 261119 denied with 100% confidence. Risk score: 100/100.,Claim-to-premium ratio extremely high (>20x)
280709,deny,1.0,Fraud probability 100.0% exceeds auto-deny threshold.,100,True,72,,1.0,56848.0,Claim 280709 denied with 100% confidence. Risk score: 100/100.,Claim-to-premium ratio extremely high (>20x)
898573,approve,1.0,Selected approve based on expected value $100.0. Prevents estimated $0 in fraud losses at cost of $0.,10,False,24,,0.0,0.0,Claim 898573 approved with 100% confidence. Risk score: 10/100.,Claim-to-premium ratio extremely high (>20x)
547802,deny,1.0,Fraud probability 100.0% exceeds auto-deny threshold.,100,True,72,,1.0,42800.0,Claim 547802 denied with 100% confidence. Risk score: 100/100.,Claim-to-premium ratio extremely high (>20x)
600845,deny,1.0,Fraud probability 100.0% exceeds auto-deny threshold.,100,True,72,,1.0,58960.0,Claim 600845 denied with 100% confidence. Risk score: 100/100.,Claim-to-premium ratio extremely high (>20x)
390381,approve,1.0,Fraud probability 0.0% below threshold. No anomalies detected.,0,False,24,,0.0,0.0,Claim 390381 approved with 100% confidence. Risk score: 0/100.,
629918,deny,1.0,Fraud probability 100.0% exceeds auto-deny threshold.,100,True,72,,1.0,52320.0,Claim 629918 denied with 100% confidence. Risk score: 100/100.,Claim-to-premium ratio extremely high (>20x)
208298,approve,1.0,Fraud probability 0.0% below threshold. No anomalies detected.,0,False,24,,0.0,0.0,Claim 208298 approved with 100% confidence. Risk score: 0/100.,
513099,deny,1.0,Fraud probability 100.0% exceeds auto-deny threshold.,100,True,72,,1.0,60320.0,Claim 513099 denied with 100% confidence. Risk score: 100/100.,Claim-to-premium ratio extremely high (>20x)
184938,deny,1.0,Fraud probability 100.0% exceeds auto-deny threshold.,100,True,72,,1.0,46512.0,Claim 184938 denied with 100% confidence. Risk score: 100/100.,Claim-to-premium ratio extremely high (>20x)
187775,deny,1.0,Fraud probability 100.0% exceeds auto-deny threshold.,100,True,72,,1.0,78936.0,Claim 187775 denied with 100% confidence. Risk score: 100/100.,Claim-to-premium ratio extremely high (>20x)
326322,approve,1.0,Fraud probability 0.0% below threshold. No anomalies detected.,0,False,24,,0.0,0.0,Claim 326322 approved with 100% confidence. Risk score: 0/100.,
146138,deny,1.0,Fraud probability 100.0% exceeds auto-deny threshold.,100,True,72,,1.0,51280.0,Claim 146138 denied with 100% confidence. Risk score: 100/100.,Claim-to-premium ratio extremely high (>20x)
336047,deny,1.0,Fraud probability 100.0% exceeds auto-deny threshold.,100,True,72,,1.0,44352.0,Claim 336047 denied with 100% confidence. Risk score: 100/100.,Claim-to-premium ratio extremely high (>20x)
532330,deny,1.0,Fraud probability 100.0% exceeds auto-deny threshold.,100,True,72,,1.0,64680.0,Claim 532330 denied with 100% confidence. Risk score: 100/100.,Claim-to-premium ratio extremely high (>20x)
118137,approve,1.0,Fraud probability 0.0% below threshold. No anomalies detected.,0,False,24,,0.0,0.0,Claim 118137 approved with 100% confidence. Risk score: 0/100.,
212674,deny,1.0,Fraud probability 100.0% exceeds auto-deny threshold.,100,True,72,,1.0,42912.0,Claim 212674 denied with 100% confidence. Risk score: 100/100.,Claim-to-premium ratio extremely high (>20x)
935596,deny,1.0,Fraud probability 100.0% exceeds auto-deny threshold.,100,True,72,,1.0,50600.0,Claim 935596 denied with 100% confidence. Risk score: 100/100.,Claim-to-premium ratio extremely high (>20x)
737593,deny,1.0,Fraud probability 100.0% exceeds auto-deny threshold.,100,True,72,,1.0,47232.0,Claim 737593 denied with 100% confidence. Risk score: 100/100.,Claim-to-premium ratio extremely high (>20x)
812025,deny,1.0,Fraud probability 100.0% exceeds auto-deny threshold.,100,True,72,,1.0,40400.0,Claim 812025 denied with 100% confidence. Risk score: 100/100.,Claim-to-premium ratio extremely high (>20x)
168151,deny,1.0,Fraud probability 100.0% exceeds auto-deny threshold.,100,True,72,,1.0,46152.0,Claim 168151 denied with 100% confidence. Risk score: 100/100.,Claim-to-premium ratio extremely high (>20x)
594739,approve,1.0,Fraud probability 0.0% below threshold. No anomalies detected.,0,False,24,,0.0,0.0,Claim 594739 approved with 100% confidence. Risk score: 0/100.,
843227,approve,1.0,Selected approve based on expected value $100.0. Prevents estimated $0 in fraud losses at cost of $0.,10,False,24,,0.0,0.0,Claim 843227 approved with 100% confidence. Risk score: 10/100.,Claim-to-premium ratio extremely high (>20x)
283925,approve,1.0,Fraud probability 0.0% below threshold. No anomalies detected.,0,False,24,,0.0,0.0,Claim 283925 approved with 100% confidence. Risk score: 0/100.,
475588,deny,1.0,Fraud probability 100.0% exceeds auto-deny threshold.,100,True,72,,1.0,47200.0,Claim 475588 denied with 100% confidence. Risk score: 100/100.,Claim-to-premium ratio extremely high (>20x)
751905,deny,1.0,Fraud probability 100.0% exceeds auto-deny threshold.,100,True,72,,1.0,56480.0,Claim 751905 denied with 100% confidence. Risk score: 100/100.,Claim-to-premium ratio extremely high (>20x)
226725,deny,1.0,Fraud probability 100.0% exceeds auto-deny threshold.,100,True,72,,1.0,49192.0,Claim 226725 denied with 100% confidence. Risk score: 100/100.,Claim-to-premium ratio extremely high (>20x)
942504,deny,1.0,Fraud probability 100.0% exceeds auto-deny threshold.,100,True,72,,1.0,46112.0,Claim 942504 denied with 100% confidence. Risk score: 100/100.,Claim-to-premium ratio extremely high (>20x)
395572,approve,1.0,Fraud probability 0.0% below threshold. No anomalies detected.,0,False,24,,0.0,0.0,Claim 395572 approved with 100% confidence. Risk score: 0/100.,
889883,deny,1.0,Fraud probability 100.0% exceeds auto-deny threshold.,100,True,72,,1.0,42624.0,Claim 889883 denied with 100% confidence. Risk score: 100/100.,Claim-to-premium ratio extremely high (>20x)
818167,deny,1.0,Fraud probability 100.0% exceeds auto-deny threshold.,100,True,72,,1.0,62640.0,Claim 818167 denied with 100% confidence. Risk score: 100/100.,Claim-to-premium ratio extremely high (>20x)
277767,approve,1.0,Selected approve based on expected value $100.0. Prevents estimated $0 in fraud losses at cost of $0.,10,False,24,,0.0,0.0,Claim 277767 approved with 100% confidence. Risk score: 10/100.,Claim-to-premium ratio extremely high (>20x)
842618,deny,1.0,Fraud probability 100.0% exceeds auto-deny threshold.,100,True,72,,1.0,55176.0,Claim 842618 denied with 100% confidence. Risk score: 100/100.,Claim-to-premium ratio extremely high (>20x)
577810,deny,1.0,Fraud probability 100.0% exceeds auto-deny threshold.,100,True,72,,1.0,68240.0,Claim 577810 denied with 100% confidence. Risk score: 100/100.,Claim-to-premium ratio extremely high (>20x)
873114,approve,1.0,Fraud probability 0.0% below threshold. No anomalies detected.,0,False,24,,0.0,0.0,Claim 873114 approved with 100% confidence. Risk score: 0/100.,
994538,deny,1.0,Fraud probability 100.0% exceeds auto-deny threshold.,100,True,72,,1.0,57408.0,Claim 994538 denied with 100% confidence. Risk score: 100/100.,Claim-to-premium ratio extremely high (>20x)
727792,deny,1.0,Fraud probability 100.0% exceeds auto-deny threshold.,100,True,72,,1.0,47760.0,Claim 727792 denied with 100% confidence. Risk score: 100/100.,Claim-to-premium ratio extremely high (>20x)
522506,deny,1.0,Fraud probability 100.0% exceeds auto-deny threshold.,100,True,72,,1.0,51936.0,Claim 522506 denied with 100% confidence. Risk score: 100/100.,Claim-to-premium ratio extremely high (>20x)
367595,approve,1.0,Selected approve based on expected value $100.0. Prevents estimated $0 in fraud losses at cost of $0.,10,False,24,,0.0,0.0,Claim 367595 approved with 100% confidence. Risk score: 10/100.,Claim-to-premium ratio extremely high (>20x)
586104,deny,1.0,Fraud probability 100.0% exceeds auto-deny threshold.,100,True,72,,1.0,51264.0,Claim 586104 denied with 100% confidence. Risk score: 100/100.,Claim-to-premium ratio extremely high (>20x)
424862,deny,1.0,Fraud probability 100.0% exceeds auto-deny threshold.,100,True,72,,1.0,48312.0,Claim 424862 denied with 100% confidence. Risk score: 100/100.,Claim-to-premium ratio extremely high (>20x)
512813,deny,1.0,Fraud probability 100.0% exceeds auto-deny threshold.,100,True,72,,1.0,51480.0,Claim 512813 denied with 100% confidence. Risk score: 100/100.,Claim-to-premium ratio extremely high (>20x)
356768,deny,1.0,Fraud probability 100.0% exceeds auto-deny threshold.,100,True,72,,1.0,56720.0,Claim 356768 denied with 100% confidence. Risk score: 100/100.,Claim-to-premium ratio extremely high (>20x)
330506,approve,1.0,Selected approve based on expected value $100.0. Prevents estimated $0 in fraud losses at cost of $0.,10,False,24,,0.0,0.0,Claim 330506 approved with 100% confidence. Risk score: 10/100.,Claim-to-premium ratio extremely high (>20x)
779075,approve,1.0,Fraud probability 0.0% below threshold. No anomalies detected.,0,False,24,,0.0,0.0,Claim 779075 approved with 100% confidence. Risk score: 0/100.,
799501,approve,1.0,Fraud probability 0.0% below threshold. No anomalies detected.,0,False,24,,0.0,0.0,Claim 799501 approved with 100% confidence. Risk score: 0/100.,
987905,deny,1.0,Fraud probability 100.0% exceeds auto-deny threshold.,100,True,72,,1.0,47920.0,Claim 987905 denied with 100% confidence. Risk score: 100/100.,Claim-to-premium ratio extremely high (>20x)
967756,deny,1.0,Fraud probability 100.0% exceeds auto-deny threshold.,100,True,72,,1.0,63648.0,Claim 967756 denied with 100% confidence. Risk score: 100/100.,Claim-to-premium ratio extremely high (>20x)
830414,deny,1.0,Fraud probability 100.0% exceeds auto-deny threshold.,100,True,72,,1.0,56232.0,Claim 830414 denied with 100% confidence. Risk score: 100/100.,Claim-to-premium ratio extremely high (>20x)
127313,deny,1.0,Fraud probability 100.0% exceeds auto-deny threshold.,100,True,72,,1.0,51128.0,Claim 127313 denied with 100% confidence. Risk score: 100/100.,Claim-to-premium ratio extremely high (>20x)
786957,approve,1.0,Fraud probability 0.0% below threshold. No anomalies detected.,0,False,24,,0.0,0.0,Claim 786957 approved with 100% confidence. Risk score: 0/100.,
332892,deny,1.0,Fraud probability 100.0% exceeds auto-deny threshold.,100,True,72,,1.0,53424.0,Claim 332892 denied with 100% confidence. Risk score: 100/100.,Claim-to-premium ratio extremely high (>20x)
448642,approve,1.0,Fraud probability 0.0% below threshold. No anomalies detected.,0,False,24,,0.0,0.0,Claim 448642 approved with 100% confidence. Risk score: 0/100.,
526039,deny,1.0,Fraud probability 100.0% exceeds auto-deny threshold.,100,True,72,,1.0,75328.0,Claim 526039 denied with 100% confidence. Risk score: 100/100.,Claim-to-premium ratio extremely high (>20x)
444422,deny,1.0,Fraud probability 100.0% exceeds auto-deny threshold.,100,True,72,,1.0,41256.0,Claim 444422 denied with 100% confidence. Risk score: 100/100.,Claim-to-premium ratio extremely high (>20x)
689500,deny,1.0,Fraud probability 100.0% exceeds auto-deny threshold.,100,True,72,,1.0,42160.0,Claim 689500 denied with 100% confidence. Risk score: 100/100.,Claim-to-premium ratio extremely high (>20x)
806081,deny,1.0,Fraud probability 100.0% exceeds auto-deny threshold.,100,True,72,,1.0,80808.0,Claim 806081 denied with 100% confidence. Risk score: 100/100.,Claim-to-premium ratio extremely high (>20x)
384618,deny,1.0,Fraud probability 100.0% exceeds auto-deny threshold.,100,True,72,,1.0,42720.0,Claim 384618 denied with 100% confidence. Risk score: 100/100.,Claim-to-premium ratio extremely high (>20x)
756459,deny,1.0,Fraud probability 100.0% exceeds auto-deny threshold.,100,True,72,,1.0,57696.0,Claim 756459 denied with 100% confidence. Risk score: 100/100.,Claim-to-premium ratio extremely high (>20x)
655787,deny,1.0,Fraud probability 100.0% exceeds auto-deny threshold.,100,True,72,,1.0,61680.0,Claim 655787 denied with 100% confidence. Risk score: 100/100.,Claim-to-premium ratio extremely high (>20x)
419954,approve,1.0,Fraud probability 0.0% below threshold. No anomalies detected.,0,False,24,,0.0,0.0,Claim 419954 approved with 100% confidence. Risk score: 0/100.,
275092,approve,1.0,Fraud probability 0.0% below threshold. No anomalies detected.,0,False,24,,0.0,0.0,Claim 275092 approved with 100% confidence. Risk score: 0/100.,
515698,deny,1.0,Fraud probability 100.0% exceeds auto-deny threshold.,100,True,72,,1.0,50976.0,Claim 515698 denied with 100% confidence. Risk score: 100/100.,Claim-to-premium ratio extremely high (>20x)
132871,approve,1.0,Fraud probability 0.0% below threshold. No anomalies detected.,0,False,24,,0.0,0.0,Claim 132871 approved with 100% confidence. Risk score: 0/100.,
714929,deny,1.0,Fraud probability 100.0% exceeds auto-deny threshold.,100,True,72,,1.0,74984.0,Claim 714929 denied with 100% confidence. Risk score: 100/100.,Claim-to-premium ratio extremely high (>20x)
297816,deny,1.0,Fraud probability 100.0% exceeds auto-deny threshold.,100,True,72,,1.0,69840.0,Claim 297816 denied with 100% confidence. Risk score: 100/100.,Claim-to-premium ratio extremely high (>20x)
426708,approve,1.0,Fraud probability 0.0% below threshold. No anomalies detected.,0,False,24,,0.0,0.0,Claim 426708 approved with 100% confidence. Risk score: 0/100.,
615047,deny,1.0,Fraud probability 100.0% exceeds auto-deny threshold.,100,True,72,,1.0,52640.0,Claim 615047 denied with 100% confidence. Risk score: 100/100.,Claim-to-premium ratio extremely high (>20x)
771236,approve,1.0,Selected approve based on expected value $100.0. Prevents estimated $0 in fraud losses at cost of $0.,10,False,24,,0.0,0.0,Claim 771236 approved with 100% confidence. Risk score: 10/100.,Claim-to-premium ratio extremely high (>20x)
235869,deny,1.0,Fraud probability 100.0% exceeds auto-deny threshold.,100,True,72,,1.0,42240.0,Claim 235869 denied with 100% confidence. Risk score: 100/100.,Claim-to-premium ratio extremely high (>20x)
931625,deny,1.0,Fraud probability 100.0% exceeds auto-deny threshold.,100,True,72,,1.0,47280.0,Claim 931625 denied with 100% confidence. Risk score: 100/100.,Claim-to-premium ratio extremely high (>20x)
371635,deny,1.0,Fraud probability 100.0% exceeds auto-deny threshold.,100,True,72,,1.0,61952.0,Claim 371635 denied with 100% confidence. Risk score: 100/100.,Claim-to-premium ratio extremely high (>20x)
427199,approve,1.0,Selected approve based on expected value $100.0. Prevents estimated $0 in fraud losses at cost of $0.,10,False,24,,0.0,0.0,Claim 427199 approved with 100% confidence. Risk score: 10/100.,Claim-to-premium ratio extremely high (>20x)
261315,deny,1.0,Fraud probability 100.0% exceeds auto-deny threshold.,100,True,72,,1.0,64592.0,Claim 261315 denied with 100% confidence. Risk score: 100/100.,Claim-to-premium ratio extremely high (>20x)
582973,approve,1.0,Selected approve based on expected value $100.0. Prevents estimated $0 in fraud losses at cost of $0.,10,False,24,,0.0,0.0,Claim 582973 approved with 100% confidence. Risk score: 10/100.,Claim-to-premium ratio extremely high (>20x)
278091,approve,0.997,Selected approve based on expected value $100.0. Prevents estimated $0 in fraud losses at cost of $0.,10,False,24,,0.0,0.0,Claim 278091 approved with 100% confidence. Risk score: 10/100.,Claim-to-premium ratio extremely high (>20x)
153154,deny,1.0,Fraud probability 100.0% exceeds auto-deny threshold.,100,True,72,,1.0,54400.0,Claim 153154 denied with 100% confidence. Risk score: 100/100.,Claim-to-premium ratio extremely high (>20x)
515217,deny,1.0,Fraud probability 100.0% exceeds auto-deny threshold.,100,True,72,,1.0,67600.0,Claim 515217 denied with 100% confidence. Risk score: 100/100.,Claim-to-premium ratio extremely high (>20x)
860497,deny,1.0,Fraud probability 100.0% exceeds auto-deny threshold.,100,True,72,,1.0,60400.0,Claim 860497 denied with 100% confidence. Risk score: 100/100.,Claim-to-premium ratio extremely high (>20x)
351741,deny,1.0,Fraud probability 100.0% exceeds auto-deny threshold.,100,True,72,,1.0,72480.0,Claim 351741 denied with 100% confidence. Risk score: 100/100.,Claim-to-premium ratio extremely high (>20x)
403737,deny,1.0,Fraud probability 100.0% exceeds auto-deny threshold.,100,True,72,,1.0,51456.0,Claim 403737 denied with 100% confidence. Risk score: 100/100.,Claim-to-premium ratio extremely high (>20x)
162004,approve,0.997,Selected approve based on expected value $100.0. Prevents estimated $0 in fraud losses at cost of $0.,10,False,24,,0.0,0.0,Claim 162004 approved with 100% confidence. Risk score: 10/100.,Claim-to-premium ratio extremely high (>20x)
740384,deny,1.0,Fraud probability 100.0% exceeds auto-deny threshold.,100,True,72,,1.0,59424.0,Claim 740384 denied with 100% confidence. Risk score: 100/100.,Claim-to-premium ratio extremely high (>20x)
876714,deny,1.0,Fraud probability 100.0% exceeds auto-deny threshold.,100,True,72,,1.0,64416.0,Claim 876714 denied with 100% confidence. Risk score: 100/100.,Claim-to-premium ratio extremely high (>20x)
951543,deny,1.0,Fraud probability 100.0% exceeds auto-deny threshold.,100,True,72,,1.0,50880.0,Claim 951543 denied with 100% confidence. Risk score: 100/100.,Claim-to-premium ratio extremely high (>20x)
576723,approve,1.0,Selected approve based on expected value $100.0. Prevents estimated $0 in fraud losses at cost of $0.,10,False,24,,0.0,0.0,Claim 576723 approved with 100% confidence. Risk score: 10/100.,Claim-to-premium ratio extremely high (>20x)
391003,approve,1.0,Selected approve based on expected value $100.0. Prevents estimated $0 in fraud losses at cost of $0.,10,False,24,,0.0,0.0,Claim 391003 approved with 100% confidence. Risk score: 10/100.,Claim-to-premium ratio extremely high (>20x)
225865,deny,1.0,Fraud probability 100.0% exceeds auto-deny threshold.,100,True,72,,1.0,40320.0,Claim 225865 denied with 100% confidence. Risk score: 100/100.,Claim-to-premium ratio extremely high (>20x)
984948,deny,1.0,Fraud probability 100.0% exceeds auto-deny threshold.,100,True,72,,1.0,70720.0,Claim 984948 denied with 100% confidence. Risk score: 100/100.,Claim-to-premium ratio extremely high (>20x)
890328,deny,1.0,Fraud probability 100.0% exceeds auto-deny threshold.,100,True,72,,1.0,53240.0,Claim 890328 denied with 100% confidence. Risk score: 100/100.,Claim-to-premium ratio extremely high (>20x)
803294,deny,1.0,Fraud probability 100.0% exceeds auto-deny threshold.,100,True,72,,1.0,52624.0,Claim 803294 denied with 100% confidence. Risk score: 100/100.,Claim-to-premium ratio extremely high (>20x)
414913,deny,1.0,Fraud probability 100.0% exceeds auto-deny threshold.,100,True,72,,1.0,41448.0,Claim 414913 denied with 100% confidence. Risk score: 100/100.,Claim-to-premium ratio extremely high (>20x)
414519,deny,1.0,Fraud probability 100.0% exceeds auto-deny threshold.,100,True,72,,1.0,44528.0,Claim 414519 denied with 100% confidence. Risk score: 100/100.,Claim-to-premium ratio extremely high (>20x)
818413,approve,1.0,Selected approve based on expected value $100.0. Prevents estimated $0 in fraud losses at cost of $0.,10,False,24,,0.0,0.0,Claim 818413 approved with 100% confidence. Risk score: 10/100.,Claim-to-premium ratio extremely high (>20x)
487356,deny,1.0,Fraud probability 100.0% exceeds auto-deny threshold.,100,True,72,,1.0,62128.0,Claim 487356 denied with 100% confidence. Risk score: 100/100.,Claim-to-premium ratio extremely high (>20x)
159768,approve,1.0,Fraud probability 0.0% below threshold. No anomalies detected.,0,False,24,,0.0,0.0,Claim 159768 approved with 100% confidence. Risk score: 0/100.,
865839,approve,1.0,Fraud probability 0.0% below threshold. No anomalies detected.,0,False,24,,0.0,0.0,Claim 865839 approved with 100% confidence. Risk score: 0/100.,
406567,deny,1.0,Fraud probability 100.0% exceeds auto-deny threshold.,100,True,72,,1.0,42752.0,Claim 406567 denied with 100% confidence. Risk score: 100/100.,Claim-to-premium ratio extremely high (>20x)
623032,deny,1.0,Fraud probability 100.0% exceeds auto-deny threshold.,100,True,72,,1.0,52200.0,Claim 623032 denied with 100% confidence. Risk score: 100/100.,Claim-to-premium ratio extremely high (>20x)
935442,approve,1.0,Selected approve based on expected value $100.0. Prevents estimated $0 in fraud losses at cost of $0.,10,False,24,,0.0,0.0,Claim 935442 approved with 100% confidence. Risk score: 10/100.,Claim-to-premium ratio extremely high (>20x)
106873,deny,1.0,Fraud probability 100.0% exceeds auto-deny threshold.,100,True,72,,1.0,56232.0,Claim 106873 denied with 100% confidence. Risk score: 100/100.,Claim-to-premium ratio extremely high (>20x)
563878,deny,1.0,Fraud probability 100.0% exceeds auto-deny threshold.,100,True,72,,1.0,69680.0,Claim 563878 denied with 100% confidence. Risk score: 100/100.,Claim-to-premium ratio extremely high (>20x)
620855,deny,1.0,Fraud probability 100.0% exceeds auto-deny threshold.,100,True,72,,1.0,40304.0,Claim 620855 denied with 100% confidence. Risk score: 100/100.,Claim-to-premium ratio extremely high (>20x)
583169,deny,1.0,Fraud probability 100.0% exceeds auto-deny threshold.,100,True,72,,1.0,51840.0,Claim 583169 denied with 100% confidence. Risk score: 100/100.,Claim-to-premium ratio extremely high (>20x)
337677,deny,1.0,Fraud probability 100.0% exceeds auto-deny threshold.,100,True,72,,1.0,56320.0,Claim 337677 denied with 100% confidence. Risk score: 100/100.,Claim-to-premium ratio extremely high (>20x)
445973,deny,1.0,Fraud probability 100.0% exceeds auto-deny threshold.,100,True,72,,1.0,46288.0,Claim 445973 denied with 100% confidence. Risk score: 100/100.,Claim-to-premium ratio extremely high (>20x)
156694,approve,1.0,Fraud probability 0.0% below threshold. No anomalies detected.,0,False,24,,0.0,0.0,Claim 156694 approved with 100% confidence. Risk score: 0/100.,
421940,deny,1.0,Fraud probability 100.0% exceeds auto-deny threshold.,100,True,72,,1.0,53280.0,Claim 421940 denied with 100% confidence. Risk score: 100/100.,Claim-to-premium ratio extremely high (>20x)
613226,deny,1.0,Fraud probability 100.0% exceeds auto-deny threshold.,100,True,72,,1.0,56736.0,Claim 613226 denied with 100% confidence. Risk score: 100/100.,Claim-to-premium ratio extremely high (>20x)
804410,approve,0.997,Selected approve based on expected value $100.0. Prevents estimated $0 in fraud losses at cost of $0.,10,False,24,,0.0,0.0,Claim 804410 approved with 100% confidence. Risk score: 10/100.,Claim-to-premium ratio extremely high (>20x)
553565,deny,1.0,Fraud probability 100.0% exceeds auto-deny threshold.,100,True,72,,1.0,50592.0,Claim 553565 denied with 100% confidence. Risk score: 100/100.,Claim-to-premium ratio extremely high (>20x)
399524,deny,1.0,Fraud probability 100.0% exceeds auto-deny threshold.,100,True,72,,1.0,54120.0,Claim 399524 denied with 100% confidence. Risk score: 100/100.,Claim-to-premium ratio extremely high (>20x)
331595,deny,1.0,Fraud probability 100.0% exceeds auto-deny threshold.,100,True,72,,1.0,59360.0,Claim 331595 denied with 100% confidence. Risk score: 100/100.,Claim-to-premium ratio extremely high (>20x)
380067,deny,1.0,Fraud probability 100.0% exceeds auto-deny threshold.,100,True,72,,1.0,51920.0,Claim 380067 denied with 100% confidence. Risk score: 100/100.,Claim-to-premium ratio extremely high (>20x)
701521,approve,0.997,Selected approve based on expected value $100.0. Prevents estimated $0 in fraud losses at cost of $0.,10,False,24,,0.0,0.0,Claim 701521 approved with 100% confidence. Risk score: 10/100.,Claim-to-premium ratio extremely high (>20x)
360770,deny,1.0,Fraud probability 100.0% exceeds auto-deny threshold.,100,True,72,,1.0,41760.0,Claim 360770 denied with 100% confidence. Risk score: 100/100.,Claim-to-premium ratio extremely high (>20x)
958785,deny,1.0,Fraud probability 100.0% exceeds auto-deny threshold.,100,True,72,,1.0,62400.0,Claim 958785 denied with 100% confidence. Risk score: 100/100.,Claim-to-premium ratio extremely high (>20x)
797934,deny,1.0,Fraud probability 100.0% exceeds auto-deny threshold.,100,True,72,,1.0,53760.0,Claim 797934 denied with 100% confidence. Risk score: 100/100.,Claim-to-premium ratio extremely high (>20x)
883980,deny,1.0,Fraud probability 100.0% exceeds auto-deny threshold.,100,True,72,,1.0,50600.0,Claim 883980 denied with 100% confidence. Risk score: 100/100.,Claim-to-premium ratio extremely high (>20x)
340614,deny,1.0,Fraud probability 100.0% exceeds auto-deny threshold.,100,True,72,,1.0,55008.0,Claim 340614 denied with 100% confidence. Risk score: 100/100.,Claim-to-premium ratio extremely high (>20x)
435784,deny,1.0,Fraud probability 100.0% exceeds auto-deny threshold.,100,True,72,,1.0,52032.0,Claim 435784 denied with 100% confidence. Risk score: 100/100.,Claim-to-premium ratio extremely high (>20x)
563837,deny,1.0,Fraud probability 100.0% exceeds auto-deny threshold.,100,True,72,,1.0,66240.0,Claim 563837 denied with 100% confidence. Risk score: 100/100.,Claim-to-premium ratio extremely high (>20x)
200827,deny,1.0,Fraud probability 100.0% exceeds auto-deny threshold.,100,True,72,,1.0,49360.0,Claim 200827 denied with 100% confidence. Risk score: 100/100.,Claim-to-premium ratio extremely high (>20x)
533941,deny,1.0,Fraud probability 100.0% exceeds auto-deny threshold.,100,True,72,,1.0,62480.0,Claim 533941 denied with 100% confidence. Risk score: 100/100.,Claim-to-premium ratio extremely high (>20x)
265026,deny,1.0,Fraud probability 100.0% exceeds auto-deny threshold.,100,True,72,,1.0,52416.0,Claim 265026 denied with 100% confidence. Risk score: 100/100.,Claim-to-premium ratio extremely high (>20x)
354481,approve,1.0,Fraud probability 0.0% below threshold. No anomalies detected.,0,False,24,,0.0,0.0,Claim 354481 approved with 100% confidence. Risk score: 0/100.,
566720,approve,1.0,Selected approve based on expected value $100.0. Prevents estimated $0 in fraud losses at cost of $0.,10,False,24,,0.0,0.0,Claim 566720 approved with 100% confidence. Risk score: 10/100.,Claim-to-premium ratio extremely high (>20x)
832746,approve,1.0,Fraud probability 0.0% below threshold. No anomalies detected.,0,False,24,,0.0,0.0,Claim 832746 approved with 100% confidence. Risk score: 0/100.,
386690,approve,1.0,Fraud probability 0.0% below threshold. No anomalies detected.,0,False,24,,0.0,0.0,Claim 386690 approved with 100% confidence. Risk score: 0/100.,
979285,approve,1.0,Fraud probability 0.0% below threshold. No anomalies detected.,0,False,24,,0.0,0.0,Claim 979285 approved with 100% confidence. Risk score: 0/100.,
594722,deny,1.0,Fraud probability 100.0% exceeds auto-deny threshold.,100,True,72,,1.0,43200.0,Claim 594722 denied with 100% confidence. Risk score: 100/100.,Claim-to-premium ratio extremely high (>20x)
216738,approve,1.0,Selected approve based on expected value $100.0. Prevents estimated $0 in fraud losses at cost of $0.,10,False,24,,0.0,0.0,Claim 216738 approved with 100% confidence. Risk score: 10/100.,Claim-to-premium ratio extremely high (>20x)
369048,deny,1.0,Fraud probability 100.0% exceeds auto-deny threshold.,100,True,72,,1.0,62240.0,Claim 369048 denied with 100% confidence. Risk score: 100/100.,Claim-to-premium ratio extremely high (>20x)
514424,deny,1.0,Fraud probability 100.0% exceeds auto-deny threshold.,100,True,72,,1.0,42048.0,Claim 514424 denied with 100% confidence. Risk score: 100/100.,Claim-to-premium ratio extremely high (>20x)
